id,price
0,311.2178794228444
1,2131.3222881865804
2,9896.671074526294
3,551.2678165631204
4,10532.064097924662
5,2379.9828290548744
6,1064.7569296190231
7,10179.658777487966
8,975.5454000412541
9,474.2602550725824
10,10706.992416535884
11,16786.69445680837
12,4028.827362766492
13,3831.3856960896765
14,3081.103632811848
15,624.8211701798763
16,17554.79635379897
17,3479.2102012464834
18,2829.8422262746935
19,8897.593142971144
20,8322.690254697416
21,14782.856305765408
22,4641.263365613057
23,4957.430714547289
24,2881.7932450136764
25,7130.167745138938
26,6366.370848499333
27,1017.8607988705041
28,935.2482364818835
29,4694.780373974275
30,9658.448694692222
31,458.37820225846775
32,4899.670374593507
33,1757.2539821696769
34,1986.772148074363
35,695.2340889304799
36,1710.572380697286
37,7392.055352020338
38,4262.126572302533
39,16335.022593928923
40,1821.496662595068
41,807.301137317236
42,649.2281648428145
43,962.6812854085914
44,554.8731285082638
45,7944.723912183819
46,15067.268893451108
47,10217.96811846512
48,536.9698977870902
49,690.5297899407205
50,10071.186459035995
51,3051.2746376972714
52,2441.8708495899637
53,3673.0325309591253
54,4909.692067874276
55,2071.0287368212653
56,4416.750897328181
57,1209.9060281428353
58,9981.112231410874
59,703.935090036153
60,5297.593408553862
61,5133.812387186732
62,712.6398559728626
63,3526.772000687223
64,5565.716149395001
65,6396.827854269012
66,9858.543770723109
67,2119.083019766238
68,8194.467939031092
69,4935.519257839983
70,10063.82502492047
71,6642.351667467049
72,4834.470726193437
73,4414.6651965394385
74,1430.5923504626005
75,3117.501023569024
76,4727.805891654841
77,4193.702972458
78,471.98280573924563
79,786.8363572598777
80,974.8180905160376
81,2068.2042954592857
82,550.2426862297337
83,3783.142348173649
84,3329.49966973774
85,5688.830130650429
86,3790.2814358760725
87,2339.427900861798
88,1228.7207147103377
89,4253.310449294077
90,1618.3784489323612
91,690.850629777218
92,472.2070043243171
93,8035.522797374828
94,646.1162050292278
95,856.2012422285436
96,3977.548289889415
97,5419.808821212878
98,2887.665040848411
99,5163.173219888762
100,2255.830341422263
101,3713.9486756493307
102,10513.614188924224
103,691.5350520660227
104,5019.819705777496
105,813.0222374363169
106,538.6018008577196
107,6632.147359362295
108,697.623049078744
109,3792.003671982693
110,975.2929646125834
111,4766.038070959161
112,777.0017118554384
113,865.3534897735364
114,1488.1190849105615
115,449.4039253990392
116,736.2874364233754
117,618.4466644528715
118,4458.3143864441145
119,1980.276724148126
120,1452.6075683087836
121,1108.7267423306182
122,1020.1669623553444
123,13723.632491592158
124,618.3811820833097
125,481.68883603345927
126,3271.856844310558
127,4204.176998957132
128,1301.6148303088369
129,10888.19425917894
130,718.7144429764534
131,12399.737079184522
132,8822.74994625835
133,935.0661244852944
134,2732.366811347957
135,1539.8347848712415
136,5091.166375140846
137,1381.0381153862022
138,3373.5759101513477
139,1320.1638456857042
140,725.1299305307598
141,5248.939293205461
142,701.5551469010035
143,517.4602661282229
144,4916.587230142236
145,1021.5414814379468
146,6393.921843314908
147,7350.6232495528375
148,4974.162058561329
149,16036.227637184682
150,3738.035584179288
151,3324.861276410318
152,3030.341759774416
153,658.846996640661
154,13565.306591979754
155,5105.455356040516
156,424.026146549928
157,732.1350888949836
158,1725.95991326871
159,794.8400595586068
160,709.6996273965766
161,2803.6259754393895
162,11501.319255420469
163,1406.56977561791
164,7133.105918980293
165,11205.840482386253
166,5340.615079899429
167,2879.2297606156108
168,415.4344011336686
169,1022.8000405081144
170,243.54368698990785
171,3834.653624960002
172,999.7105720743094
173,1100.7017869962594
174,1378.6377581524603
175,2991.580467434822
176,1860.8160790581899
177,9547.540192883225
178,440.91647589912003
179,4470.017149663507
180,542.1476521969778
181,1600.5231059428784
182,9320.928661834716
183,800.0488105505406
184,15773.176372304148
185,4690.268811163758
186,2627.5198573823336
187,2515.627995078008
188,769.7472551629888
189,8777.546861805817
190,6321.645556364477
191,2711.660043165768
192,6282.235532909665
193,2509.9807588493863
194,878.6389940698609
195,3672.04916209947
196,450.2925914912477
197,3479.9753063057233
198,445.2374346130178
199,972.0494299658155
200,4421.9064247988545
201,6142.392829595748
202,4465.4095387389325
203,13086.795160884505
204,1896.2528122207436
205,1012.6916002506945
206,1028.6781935025829
207,568.6948843232387
208,2715.8336261309546
209,1492.8420721197049
210,1426.761959417097
211,2442.021993656118
212,2245.2274099508872
213,1546.9108555185985
214,1390.0385061709246
215,3385.705890831142
216,911.8321743003593
217,561.8932431114457
218,1279.9191119550344
219,2905.871648313234
220,1710.1347990903396
221,4650.270057834618
222,3155.6569172784893
223,610.7832304399459
224,2936.147367120973
225,1613.9134657157556
226,789.3090381272067
227,881.2316265851499
228,5468.252370061221
229,2518.948247559212
230,1851.8966641187183
231,16847.138858039267
232,5687.94294692249
233,899.6618223337996
234,1553.3040575691475
235,3362.6808573186618
236,14523.261305085625
237,4368.044312263424
238,1164.8689029421905
239,816.5580715701342
240,4315.474187352202
241,3389.2360722743506
242,3942.5267534358713
243,9574.869051732661
244,13679.667634840434
245,5368.79486524727
246,2080.915516549236
247,2237.2041771547024
248,1160.4559299840328
249,850.2086606256994
250,2663.2549839142425
251,3116.629588725514
252,1763.6333738980384
253,3228.767380954845
254,696.0604518994282
255,1716.8214043978373
256,754.010842472557
257,375.8642185171868
258,560.6582301080232
259,3834.6694795312847
260,1372.4052053885157
261,2538.5565474149544
262,1066.4225082196335
263,14649.029199793378
264,14769.746351276013
265,5639.617276020296
266,5479.583125281838
267,408.6179948451274
268,1728.7964327852628
269,2426.994630048159
270,714.3189455604738
271,984.124709433117
272,5720.608717305316
273,1962.2749079918658
274,997.1020863639759
275,1026.8128940546828
276,965.5479092766417
277,2607.4357894291797
278,746.68860806312
279,6705.851093277688
280,5771.823916828812
281,1500.4576233365538
282,2498.298813099291
283,8913.454480824772
284,2209.4984094864885
285,5268.000634258623
286,4713.820849913043
287,3494.567768275533
288,9137.14530960834
289,1102.1310310134263
290,689.1444288928025
291,11951.54999465969
292,673.9660648206246
293,245.53366191057918
294,654.352540652903
295,10389.467930613142
296,4602.736489787202
297,1953.1354804564412
298,1101.415684909416
299,2909.875310467332
300,6151.885110997415
301,2432.4235265906404
302,942.7163342271001
303,14653.321184620841
304,9590.805563630476
305,644.8306036013873
306,1914.2374760689272
307,5478.621833430519
308,3187.3248196062664
309,1362.8300609793878
310,16842.34746638449
311,4745.98195796372
312,629.2578681607567
313,1657.5237993514152
314,786.0743399688429
315,15504.27877089565
316,1910.6007949885184
317,1877.499972264864
318,8274.306831415433
319,5056.69428027443
320,4013.290773854078
321,2408.708401498737
322,4947.613956697834
323,1840.3338785156498
324,2396.7590439584155
325,13581.330682930038
326,9326.330826483725
327,1228.4471792436134
328,8179.3029109313575
329,4428.934333087481
330,499.8425427553887
331,1148.8279738668823
332,1053.7482811151274
333,12337.573208413876
334,646.8629237176475
335,564.5826343535147
336,435.52922431764404
337,4986.470779141209
338,4307.6819191846125
